loc_index,grid_id,x,y,z
99194,21-98-4,21.0,98.0,2.5
99195,21-98-5,21.0,98.0,3.0
99196,21-98-6,21.0,98.0,3.5
99197,21-98-7,21.0,98.0,4.0
99198,21-98-8,21.0,98.0,4.5
99199,21-98-9,21.0,98.0,5.0
99200,22-98-0,22.0,98.0,0.5
99201,22-98-1,22.0,98.0,1.0
99202,22-98-2,22.0,98.0,1.5
99203,22-98-3,22.0,98.0,2.0
99204,22-98-4,22.0,98.0,2.5
99205,22-98-5,22.0,98.0,3.0
99206,22-98-6,22.0,98.0,3.5
99207,22-98-7,22.0,98.0,4.0
99208,22-98-8,22.0,98.0,4.5
99209,22-98-9,22.0,98.0,5.0
99210,23-98-0,23.0,98.0,0.5
99211,23-98-1,23.0,98.0,1.0
99212,23-98-2,23.0,98.0,1.5
99213,23-98-3,23.0,98.0,2.0
99214,23-98-4,23.0,98.0,2.5
99215,23-98-5,23.0,98.0,3.0
99216,23-98-6,23.0,98.0,3.5
99217,23-98-7,23.0,98.0,4.0
99218,23-98-8,23.0,98.0,4.5
99219,23-98-9,23.0,98.0,5.0
99220,24-98-0,24.0,98.0,0.5
99221,24-98-1,24.0,98.0,1.0
99222,24-98-2,24.0,98.0,1.5
99223,24-98-3,24.0,98.0,2.0
99224,24-98-4,24.0,98.0,2.5
99225,24-98-5,24.0,98.0,3.0
99226,24-98-6,24.0,98.0,3.5
99227,24-98-7,24.0,98.0,4.0
99228,24-98-8,24.0,98.0,4.5
99229,24-98-9,24.0,98.0,5.0
99230,25-98-0,25.0,98.0,0.5
99231,25-98-1,25.0,98.0,1.0
99232,25-98-2,25.0,98.0,1.5
99233,25-98-3,25.0,98.0,2.0
99234,25-98-4,25.0,98.0,2.5
99235,25-98-5,25.0,98.0,3.0
99236,25-98-6,25.0,98.0,3.5
99237,25-98-7,25.0,98.0,4.0
99238,25-98-8,25.0,98.0,4.5
99239,25-98-9,25.0,98.0,5.0
99240,26-98-0,26.0,98.0,0.5
99241,26-98-1,26.0,98.0,1.0
99242,26-98-2,26.0,98.0,1.5
99243,26-98-3,26.0,98.0,2.0
99244,26-98-4,26.0,98.0,2.5
99245,26-98-5,26.0,98.0,3.0
99246,26-98-6,26.0,98.0,3.5
99247,26-98-7,26.0,98.0,4.0
99248,26-98-8,26.0,98.0,4.5
99249,26-98-9,26.0,98.0,5.0
99250,27-98-0,27.0,98.0,0.5
99251,27-98-1,27.0,98.0,1.0
99252,27-98-2,27.0,98.0,1.5
99253,27-98-3,27.0,98.0,2.0
99254,27-98-4,27.0,98.0,2.5
99255,27-98-5,27.0,98.0,3.0
99256,27-98-6,27.0,98.0,3.5
99257,27-98-7,27.0,98.0,4.0
99258,27-98-8,27.0,98.0,4.5
99259,27-98-9,27.0,98.0,5.0
99260,28-98-0,28.0,98.0,0.5
99261,28-98-1,28.0,98.0,1.0
99262,28-98-2,28.0,98.0,1.5
99263,28-98-3,28.0,98.0,2.0
99264,28-98-4,28.0,98.0,2.5
99265,28-98-5,28.0,98.0,3.0
99266,28-98-6,28.0,98.0,3.5
99267,28-98-7,28.0,98.0,4.0
99268,28-98-8,28.0,98.0,4.5
99269,28-98-9,28.0,98.0,5.0
99270,29-98-0,29.0,98.0,0.5
99271,29-98-1,29.0,98.0,1.0
99272,29-98-2,29.0,98.0,1.5
99273,29-98-3,29.0,98.0,2.0
99274,29-98-4,29.0,98.0,2.5
99275,29-98-5,29.0,98.0,3.0
99276,29-98-6,29.0,98.0,3.5
99277,29-98-7,29.0,98.0,4.0
99278,29-98-8,29.0,98.0,4.5
99279,29-98-9,29.0,98.0,5.0
99280,30-98-0,30.0,98.0,0.5
99281,30-98-1,30.0,98.0,1.0
99282,30-98-2,30.0,98.0,1.5
99283,30-98-3,30.0,98.0,2.0
99284,30-98-4,30.0,98.0,2.5
99285,30-98-5,30.0,98.0,3.0
99286,30-98-6,30.0,98.0,3.5
99287,30-98-7,30.0,98.0,4.0
99288,30-98-8,30.0,98.0,4.5
99289,30-98-9,30.0,98.0,5.0
99290,31-98-0,31.0,98.0,0.5
99291,31-98-1,31.0,98.0,1.0
99292,31-98-2,31.0,98.0,1.5
99293,31-98-3,31.0,98.0,2.0
99294,31-98-4,31.0,98.0,2.5
99295,31-98-5,31.0,98.0,3.0
99296,31-98-6,31.0,98.0,3.5
99297,31-98-7,31.0,98.0,4.0
99298,31-98-8,31.0,98.0,4.5
99299,31-98-9,31.0,98.0,5.0
99300,32-98-0,32.0,98.0,0.5
99301,32-98-1,32.0,98.0,1.0
99302,32-98-2,32.0,98.0,1.5
99303,32-98-3,32.0,98.0,2.0
99304,32-98-4,32.0,98.0,2.5
99305,32-98-5,32.0,98.0,3.0
99306,32-98-6,32.0,98.0,3.5
99307,32-98-7,32.0,98.0,4.0
99308,32-98-8,32.0,98.0,4.5
99309,32-98-9,32.0,98.0,5.0
99310,33-98-0,33.0,98.0,0.5
99311,33-98-1,33.0,98.0,1.0
99312,33-98-2,33.0,98.0,1.5
99313,33-98-3,33.0,98.0,2.0
99314,33-98-4,33.0,98.0,2.5
99315,33-98-5,33.0,98.0,3.0
99316,33-98-6,33.0,98.0,3.5
99317,33-98-7,33.0,98.0,4.0
99318,33-98-8,33.0,98.0,4.5
99319,33-98-9,33.0,98.0,5.0
99320,34-98-0,34.0,98.0,0.5
99321,34-98-1,34.0,98.0,1.0
99322,34-98-2,34.0,98.0,1.5
99323,34-98-3,34.0,98.0,2.0
99324,34-98-4,34.0,98.0,2.5
99325,34-98-5,34.0,98.0,3.0
99326,34-98-6,34.0,98.0,3.5
99327,34-98-7,34.0,98.0,4.0
99328,34-98-8,34.0,98.0,4.5
99329,34-98-9,34.0,98.0,5.0
99330,35-98-0,35.0,98.0,0.5
99331,35-98-1,35.0,98.0,1.0
99332,35-98-2,35.0,98.0,1.5
99333,35-98-3,35.0,98.0,2.0
99334,35-98-4,35.0,98.0,2.5
99335,35-98-5,35.0,98.0,3.0
99336,35-98-6,35.0,98.0,3.5
99337,35-98-7,35.0,98.0,4.0
99338,35-98-8,35.0,98.0,4.5
99339,35-98-9,35.0,98.0,5.0
99340,36-98-0,36.0,98.0,0.5
99341,36-98-1,36.0,98.0,1.0
99342,36-98-2,36.0,98.0,1.5
99343,36-98-3,36.0,98.0,2.0
99344,36-98-4,36.0,98.0,2.5
99345,36-98-5,36.0,98.0,3.0
99346,36-98-6,36.0,98.0,3.5
99347,36-98-7,36.0,98.0,4.0
99348,36-98-8,36.0,98.0,4.5
99349,36-98-9,36.0,98.0,5.0
99350,37-98-0,37.0,98.0,0.5
99351,37-98-1,37.0,98.0,1.0
99352,37-98-2,37.0,98.0,1.5
99353,37-98-3,37.0,98.0,2.0
99354,37-98-4,37.0,98.0,2.5
99355,37-98-5,37.0,98.0,3.0
99356,37-98-6,37.0,98.0,3.5
99357,37-98-7,37.0,98.0,4.0
99358,37-98-8,37.0,98.0,4.5
99359,37-98-9,37.0,98.0,5.0
99360,38-98-0,38.0,98.0,0.5
99361,38-98-1,38.0,98.0,1.0
99362,38-98-2,38.0,98.0,1.5
99363,38-98-3,38.0,98.0,2.0
99364,38-98-4,38.0,98.0,2.5
99365,38-98-5,38.0,98.0,3.0
99366,38-98-6,38.0,98.0,3.5
99367,38-98-7,38.0,98.0,4.0
99368,38-98-8,38.0,98.0,4.5
99369,38-98-9,38.0,98.0,5.0
99370,39-98-0,39.0,98.0,0.5
99371,39-98-1,39.0,98.0,1.0
99372,39-98-2,39.0,98.0,1.5
99373,39-98-3,39.0,98.0,2.0
99374,39-98-4,39.0,98.0,2.5
99375,39-98-5,39.0,98.0,3.0
99376,39-98-6,39.0,98.0,3.5
99377,39-98-7,39.0,98.0,4.0
99378,39-98-8,39.0,98.0,4.5
99379,39-98-9,39.0,98.0,5.0
99380,40-98-0,40.0,98.0,0.5
99381,40-98-1,40.0,98.0,1.0
99382,40-98-2,40.0,98.0,1.5
99383,40-98-3,40.0,98.0,2.0
99384,40-98-4,40.0,98.0,2.5
99385,40-98-5,40.0,98.0,3.0
99386,40-98-6,40.0,98.0,3.5
99387,40-98-7,40.0,98.0,4.0
99388,40-98-8,40.0,98.0,4.5
99389,40-98-9,40.0,98.0,5.0
99390,41-98-0,41.0,98.0,0.5
99391,41-98-1,41.0,98.0,1.0
99392,41-98-2,41.0,98.0,1.5
99393,41-98-3,41.0,98.0,2.0
99394,41-98-4,41.0,98.0,2.5
99395,41-98-5,41.0,98.0,3.0
99396,41-98-6,41.0,98.0,3.5
99397,41-98-7,41.0,98.0,4.0
99398,41-98-8,41.0,98.0,4.5
99399,41-98-9,41.0,98.0,5.0
99400,42-98-0,42.0,98.0,0.5
99401,42-98-1,42.0,98.0,1.0
99402,42-98-2,42.0,98.0,1.5
99403,42-98-3,42.0,98.0,2.0
99404,42-98-4,42.0,98.0,2.5
99405,42-98-5,42.0,98.0,3.0
99406,42-98-6,42.0,98.0,3.5
99407,42-98-7,42.0,98.0,4.0
99408,42-98-8,42.0,98.0,4.5
99409,42-98-9,42.0,98.0,5.0
99410,43-98-0,43.0,98.0,0.5
99411,43-98-1,43.0,98.0,1.0
99412,43-98-2,43.0,98.0,1.5
99413,43-98-3,43.0,98.0,2.0
99414,43-98-4,43.0,98.0,2.5
99415,43-98-5,43.0,98.0,3.0
99416,43-98-6,43.0,98.0,3.5
99417,43-98-7,43.0,98.0,4.0
99418,43-98-8,43.0,98.0,4.5
99419,43-98-9,43.0,98.0,5.0
99420,44-98-0,44.0,98.0,0.5
99421,44-98-1,44.0,98.0,1.0
99422,44-98-2,44.0,98.0,1.5
99423,44-98-3,44.0,98.0,2.0
99424,44-98-4,44.0,98.0,2.5
99425,44-98-5,44.0,98.0,3.0
99426,44-98-6,44.0,98.0,3.5
99427,44-98-7,44.0,98.0,4.0
99428,44-98-8,44.0,98.0,4.5
99429,44-98-9,44.0,98.0,5.0
99430,45-98-0,45.0,98.0,0.5
99431,45-98-1,45.0,98.0,1.0
99432,45-98-2,45.0,98.0,1.5
99433,45-98-3,45.0,98.0,2.0
99434,45-98-4,45.0,98.0,2.5
99435,45-98-5,45.0,98.0,3.0
99436,45-98-6,45.0,98.0,3.5
99437,45-98-7,45.0,98.0,4.0
99438,45-98-8,45.0,98.0,4.5
99439,45-98-9,45.0,98.0,5.0
99440,46-98-0,46.0,98.0,0.5
99441,46-98-1,46.0,98.0,1.0
99442,46-98-2,46.0,98.0,1.5
99443,46-98-3,46.0,98.0,2.0
99444,46-98-4,46.0,98.0,2.5
99445,46-98-5,46.0,98.0,3.0
99446,46-98-6,46.0,98.0,3.5
99447,46-98-7,46.0,98.0,4.0
99448,46-98-8,46.0,98.0,4.5
99449,46-98-9,46.0,98.0,5.0
99450,47-98-0,47.0,98.0,0.5
99451,47-98-1,47.0,98.0,1.0
99452,47-98-2,47.0,98.0,1.5
99453,47-98-3,47.0,98.0,2.0
99454,47-98-4,47.0,98.0,2.5
99455,47-98-5,47.0,98.0,3.0
99456,47-98-6,47.0,98.0,3.5
99457,47-98-7,47.0,98.0,4.0
99458,47-98-8,47.0,98.0,4.5
99459,47-98-9,47.0,98.0,5.0
99460,48-98-0,48.0,98.0,0.5
99461,48-98-1,48.0,98.0,1.0
99462,48-98-2,48.0,98.0,1.5
99463,48-98-3,48.0,98.0,2.0
99464,48-98-4,48.0,98.0,2.5
99465,48-98-5,48.0,98.0,3.0
99466,48-98-6,48.0,98.0,3.5
99467,48-98-7,48.0,98.0,4.0
99468,48-98-8,48.0,98.0,4.5
99469,48-98-9,48.0,98.0,5.0
99470,49-98-0,49.0,98.0,0.5
99471,49-98-1,49.0,98.0,1.0
99472,49-98-2,49.0,98.0,1.5
99473,49-98-3,49.0,98.0,2.0
99474,49-98-4,49.0,98.0,2.5
99475,49-98-5,49.0,98.0,3.0
99476,49-98-6,49.0,98.0,3.5
99477,49-98-7,49.0,98.0,4.0
99478,49-98-8,49.0,98.0,4.5
99479,49-98-9,49.0,98.0,5.0
99480,50-98-0,50.0,98.0,0.5
99481,50-98-1,50.0,98.0,1.0
99482,50-98-2,50.0,98.0,1.5
99483,50-98-3,50.0,98.0,2.0
99484,50-98-4,50.0,98.0,2.5
99485,50-98-5,50.0,98.0,3.0
99486,50-98-6,50.0,98.0,3.5
99487,50-98-7,50.0,98.0,4.0
99488,50-98-8,50.0,98.0,4.5
99489,50-98-9,50.0,98.0,5.0
99490,51-98-0,51.0,98.0,0.5
99491,51-98-1,51.0,98.0,1.0
99492,51-98-2,51.0,98.0,1.5
99493,51-98-3,51.0,98.0,2.0
99494,51-98-4,51.0,98.0,2.5
99495,51-98-5,51.0,98.0,3.0
99496,51-98-6,51.0,98.0,3.5
99497,51-98-7,51.0,98.0,4.0
99498,51-98-8,51.0,98.0,4.5
99499,51-98-9,51.0,98.0,5.0
99500,52-98-0,52.0,98.0,0.5
99501,52-98-1,52.0,98.0,1.0
99502,52-98-2,52.0,98.0,1.5
99503,52-98-3,52.0,98.0,2.0
99504,52-98-4,52.0,98.0,2.5
99505,52-98-5,52.0,98.0,3.0
99506,52-98-6,52.0,98.0,3.5
99507,52-98-7,52.0,98.0,4.0
99508,52-98-8,52.0,98.0,4.5
99509,52-98-9,52.0,98.0,5.0
99510,53-98-0,53.0,98.0,0.5
99511,53-98-1,53.0,98.0,1.0
99512,53-98-2,53.0,98.0,1.5
99513,53-98-3,53.0,98.0,2.0
99514,53-98-4,53.0,98.0,2.5
99515,53-98-5,53.0,98.0,3.0
99516,53-98-6,53.0,98.0,3.5
99517,53-98-7,53.0,98.0,4.0
99518,53-98-8,53.0,98.0,4.5
99519,53-98-9,53.0,98.0,5.0
99520,54-98-0,54.0,98.0,0.5
99521,54-98-1,54.0,98.0,1.0
99522,54-98-2,54.0,98.0,1.5
99523,54-98-3,54.0,98.0,2.0
99524,54-98-4,54.0,98.0,2.5
99525,54-98-5,54.0,98.0,3.0
99526,54-98-6,54.0,98.0,3.5
99527,54-98-7,54.0,98.0,4.0
99528,54-98-8,54.0,98.0,4.5
99529,54-98-9,54.0,98.0,5.0
99530,55-98-0,55.0,98.0,0.5
99531,55-98-1,55.0,98.0,1.0
99532,55-98-2,55.0,98.0,1.5
99533,55-98-3,55.0,98.0,2.0
99534,55-98-4,55.0,98.0,2.5
99535,55-98-5,55.0,98.0,3.0
99536,55-98-6,55.0,98.0,3.5
99537,55-98-7,55.0,98.0,4.0
99538,55-98-8,55.0,98.0,4.5
99539,55-98-9,55.0,98.0,5.0
99540,56-98-0,56.0,98.0,0.5
99541,56-98-1,56.0,98.0,1.0
99542,56-98-2,56.0,98.0,1.5
99543,56-98-3,56.0,98.0,2.0
99544,56-98-4,56.0,98.0,2.5
99545,56-98-5,56.0,98.0,3.0
99546,56-98-6,56.0,98.0,3.5
99547,56-98-7,56.0,98.0,4.0
99548,56-98-8,56.0,98.0,4.5
99549,56-98-9,56.0,98.0,5.0
99550,57-98-0,57.0,98.0,0.5
99551,57-98-1,57.0,98.0,1.0
99552,57-98-2,57.0,98.0,1.5
99553,57-98-3,57.0,98.0,2.0
99554,57-98-4,57.0,98.0,2.5
99555,57-98-5,57.0,98.0,3.0
99556,57-98-6,57.0,98.0,3.5
99557,57-98-7,57.0,98.0,4.0
99558,57-98-8,57.0,98.0,4.5
99559,57-98-9,57.0,98.0,5.0
99560,58-98-0,58.0,98.0,0.5
99561,58-98-1,58.0,98.0,1.0
99562,58-98-2,58.0,98.0,1.5
99563,58-98-3,58.0,98.0,2.0
99564,58-98-4,58.0,98.0,2.5
99565,58-98-5,58.0,98.0,3.0
99566,58-98-6,58.0,98.0,3.5
99567,58-98-7,58.0,98.0,4.0
99568,58-98-8,58.0,98.0,4.5
99569,58-98-9,58.0,98.0,5.0
99570,59-98-0,59.0,98.0,0.5
99571,59-98-1,59.0,98.0,1.0
99572,59-98-2,59.0,98.0,1.5
99573,59-98-3,59.0,98.0,2.0
99574,59-98-4,59.0,98.0,2.5
99575,59-98-5,59.0,98.0,3.0
99576,59-98-6,59.0,98.0,3.5
99577,59-98-7,59.0,98.0,4.0
99578,59-98-8,59.0,98.0,4.5
99579,59-98-9,59.0,98.0,5.0
99580,60-98-0,60.0,98.0,0.5
99581,60-98-1,60.0,98.0,1.0
99582,60-98-2,60.0,98.0,1.5
99583,60-98-3,60.0,98.0,2.0
99584,60-98-4,60.0,98.0,2.5
99585,60-98-5,60.0,98.0,3.0
99586,60-98-6,60.0,98.0,3.5
99587,60-98-7,60.0,98.0,4.0
99588,60-98-8,60.0,98.0,4.5
99589,60-98-9,60.0,98.0,5.0
99590,61-98-0,61.0,98.0,0.5
99591,61-98-1,61.0,98.0,1.0
99592,61-98-2,61.0,98.0,1.5
99593,61-98-3,61.0,98.0,2.0
99594,61-98-4,61.0,98.0,2.5
99595,61-98-5,61.0,98.0,3.0
99596,61-98-6,61.0,98.0,3.5
99597,61-98-7,61.0,98.0,4.0
99598,61-98-8,61.0,98.0,4.5
99599,61-98-9,61.0,98.0,5.0
99600,62-98-0,62.0,98.0,0.5
99601,62-98-1,62.0,98.0,1.0
99602,62-98-2,62.0,98.0,1.5
99603,62-98-3,62.0,98.0,2.0
99604,62-98-4,62.0,98.0,2.5
99605,62-98-5,62.0,98.0,3.0
99606,62-98-6,62.0,98.0,3.5
99607,62-98-7,62.0,98.0,4.0
99608,62-98-8,62.0,98.0,4.5
99609,62-98-9,62.0,98.0,5.0
99610,63-98-0,63.0,98.0,0.5
99611,63-98-1,63.0,98.0,1.0
99612,63-98-2,63.0,98.0,1.5
99613,63-98-3,63.0,98.0,2.0
99614,63-98-4,63.0,98.0,2.5
99615,63-98-5,63.0,98.0,3.0
99616,63-98-6,63.0,98.0,3.5
99617,63-98-7,63.0,98.0,4.0
99618,63-98-8,63.0,98.0,4.5
99619,63-98-9,63.0,98.0,5.0
99620,64-98-0,64.0,98.0,0.5
99621,64-98-1,64.0,98.0,1.0
99622,64-98-2,64.0,98.0,1.5
99623,64-98-3,64.0,98.0,2.0
99624,64-98-4,64.0,98.0,2.5
99625,64-98-5,64.0,98.0,3.0
99626,64-98-6,64.0,98.0,3.5
99627,64-98-7,64.0,98.0,4.0
99628,64-98-8,64.0,98.0,4.5
99629,64-98-9,64.0,98.0,5.0
99630,65-98-0,65.0,98.0,0.5
99631,65-98-1,65.0,98.0,1.0
99632,65-98-2,65.0,98.0,1.5
99633,65-98-3,65.0,98.0,2.0
99634,65-98-4,65.0,98.0,2.5
99635,65-98-5,65.0,98.0,3.0
99636,65-98-6,65.0,98.0,3.5
99637,65-98-7,65.0,98.0,4.0
99638,65-98-8,65.0,98.0,4.5
99639,65-98-9,65.0,98.0,5.0
99640,66-98-0,66.0,98.0,0.5
99641,66-98-1,66.0,98.0,1.0
99642,66-98-2,66.0,98.0,1.5
99643,66-98-3,66.0,98.0,2.0
99644,66-98-4,66.0,98.0,2.5
99645,66-98-5,66.0,98.0,3.0
99646,66-98-6,66.0,98.0,3.5
99647,66-98-7,66.0,98.0,4.0
99648,66-98-8,66.0,98.0,4.5
99649,66-98-9,66.0,98.0,5.0
99650,67-98-0,67.0,98.0,0.5
99651,67-98-1,67.0,98.0,1.0
99652,67-98-2,67.0,98.0,1.5
99653,67-98-3,67.0,98.0,2.0
99654,67-98-4,67.0,98.0,2.5
99655,67-98-5,67.0,98.0,3.0
99656,67-98-6,67.0,98.0,3.5
99657,67-98-7,67.0,98.0,4.0
99658,67-98-8,67.0,98.0,4.5
99659,67-98-9,67.0,98.0,5.0
99660,68-98-0,68.0,98.0,0.5
99661,68-98-1,68.0,98.0,1.0
99662,68-98-2,68.0,98.0,1.5
99663,68-98-3,68.0,98.0,2.0
99664,68-98-4,68.0,98.0,2.5
99665,68-98-5,68.0,98.0,3.0
99666,68-98-6,68.0,98.0,3.5
99667,68-98-7,68.0,98.0,4.0
99668,68-98-8,68.0,98.0,4.5
99669,68-98-9,68.0,98.0,5.0
99670,69-98-0,69.0,98.0,0.5
99671,69-98-1,69.0,98.0,1.0
99672,69-98-2,69.0,98.0,1.5
99673,69-98-3,69.0,98.0,2.0
99674,69-98-4,69.0,98.0,2.5
99675,69-98-5,69.0,98.0,3.0
99676,69-98-6,69.0,98.0,3.5
99677,69-98-7,69.0,98.0,4.0
99678,69-98-8,69.0,98.0,4.5
99679,69-98-9,69.0,98.0,5.0
99680,70-98-0,70.0,98.0,0.5
99681,70-98-1,70.0,98.0,1.0
99682,70-98-2,70.0,98.0,1.5
99683,70-98-3,70.0,98.0,2.0
99684,70-98-4,70.0,98.0,2.5
99685,70-98-5,70.0,98.0,3.0
99686,70-98-6,70.0,98.0,3.5
99687,70-98-7,70.0,98.0,4.0
99688,70-98-8,70.0,98.0,4.5
99689,70-98-9,70.0,98.0,5.0
99690,71-98-0,71.0,98.0,0.5
99691,71-98-1,71.0,98.0,1.0
99692,71-98-2,71.0,98.0,1.5
99693,71-98-3,71.0,98.0,2.0
99694,71-98-4,71.0,98.0,2.5
99695,71-98-5,71.0,98.0,3.0
99696,71-98-6,71.0,98.0,3.5
99697,71-98-7,71.0,98.0,4.0
99698,71-98-8,71.0,98.0,4.5
99699,71-98-9,71.0,98.0,5.0
99700,72-98-0,72.0,98.0,0.5
99701,72-98-1,72.0,98.0,1.0
99702,72-98-2,72.0,98.0,1.5
99703,72-98-3,72.0,98.0,2.0
99704,72-98-4,72.0,98.0,2.5
99705,72-98-5,72.0,98.0,3.0
99706,72-98-6,72.0,98.0,3.5
99707,72-98-7,72.0,98.0,4.0
99708,72-98-8,72.0,98.0,4.5
99709,72-98-9,72.0,98.0,5.0
99710,73-98-0,73.0,98.0,0.5
99711,73-98-1,73.0,98.0,1.0
99712,73-98-2,73.0,98.0,1.5
99713,73-98-3,73.0,98.0,2.0
99714,73-98-4,73.0,98.0,2.5
99715,73-98-5,73.0,98.0,3.0
99716,73-98-6,73.0,98.0,3.5
99717,73-98-7,73.0,98.0,4.0
99718,73-98-8,73.0,98.0,4.5
99719,73-98-9,73.0,98.0,5.0
99720,74-98-0,74.0,98.0,0.5
99721,74-98-1,74.0,98.0,1.0
99722,74-98-2,74.0,98.0,1.5
99723,74-98-3,74.0,98.0,2.0
99724,74-98-4,74.0,98.0,2.5
99725,74-98-5,74.0,98.0,3.0
99726,74-98-6,74.0,98.0,3.5
99727,74-98-7,74.0,98.0,4.0
99728,74-98-8,74.0,98.0,4.5
99729,74-98-9,74.0,98.0,5.0
99730,75-98-0,75.0,98.0,0.5
99731,75-98-1,75.0,98.0,1.0
99732,75-98-2,75.0,98.0,1.5
99733,75-98-3,75.0,98.0,2.0
99734,75-98-4,75.0,98.0,2.5
99735,75-98-5,75.0,98.0,3.0
99736,75-98-6,75.0,98.0,3.5
99737,75-98-7,75.0,98.0,4.0
99738,75-98-8,75.0,98.0,4.5
99739,75-98-9,75.0,98.0,5.0
99740,76-98-0,76.0,98.0,0.5
99741,76-98-1,76.0,98.0,1.0
99742,76-98-2,76.0,98.0,1.5
99743,76-98-3,76.0,98.0,2.0
99744,76-98-4,76.0,98.0,2.5
99745,76-98-5,76.0,98.0,3.0
99746,76-98-6,76.0,98.0,3.5
99747,76-98-7,76.0,98.0,4.0
99748,76-98-8,76.0,98.0,4.5
99749,76-98-9,76.0,98.0,5.0
99750,77-98-0,77.0,98.0,0.5
99751,77-98-1,77.0,98.0,1.0
99752,77-98-2,77.0,98.0,1.5
99753,77-98-3,77.0,98.0,2.0
99754,77-98-4,77.0,98.0,2.5
99755,77-98-5,77.0,98.0,3.0
99756,77-98-6,77.0,98.0,3.5
99757,77-98-7,77.0,98.0,4.0
99758,77-98-8,77.0,98.0,4.5
99759,77-98-9,77.0,98.0,5.0
99760,78-98-0,78.0,98.0,0.5
99761,78-98-1,78.0,98.0,1.0
99762,78-98-2,78.0,98.0,1.5
99763,78-98-3,78.0,98.0,2.0
99764,78-98-4,78.0,98.0,2.5
99765,78-98-5,78.0,98.0,3.0
99766,78-98-6,78.0,98.0,3.5
99767,78-98-7,78.0,98.0,4.0
99768,78-98-8,78.0,98.0,4.5
99769,78-98-9,78.0,98.0,5.0
99770,79-98-0,79.0,98.0,0.5
99771,79-98-1,79.0,98.0,1.0
99772,79-98-2,79.0,98.0,1.5
99773,79-98-3,79.0,98.0,2.0
99774,79-98-4,79.0,98.0,2.5
99775,79-98-5,79.0,98.0,3.0
99776,79-98-6,79.0,98.0,3.5
99777,79-98-7,79.0,98.0,4.0
99778,79-98-8,79.0,98.0,4.5
99779,79-98-9,79.0,98.0,5.0
99780,80-98-0,80.0,98.0,0.5
99781,80-98-1,80.0,98.0,1.0
99782,80-98-2,80.0,98.0,1.5
99783,80-98-3,80.0,98.0,2.0
99784,80-98-4,80.0,98.0,2.5
99785,80-98-5,80.0,98.0,3.0
99786,80-98-6,80.0,98.0,3.5
99787,80-98-7,80.0,98.0,4.0
99788,80-98-8,80.0,98.0,4.5
99789,80-98-9,80.0,98.0,5.0
99790,81-98-0,81.0,98.0,0.5
99791,81-98-1,81.0,98.0,1.0
99792,81-98-2,81.0,98.0,1.5
99793,81-98-3,81.0,98.0,2.0
99794,81-98-4,81.0,98.0,2.5
99795,81-98-5,81.0,98.0,3.0
99796,81-98-6,81.0,98.0,3.5
99797,81-98-7,81.0,98.0,4.0
99798,81-98-8,81.0,98.0,4.5
99799,81-98-9,81.0,98.0,5.0
99800,82-98-0,82.0,98.0,0.5
99801,82-98-1,82.0,98.0,1.0
99802,82-98-2,82.0,98.0,1.5
99803,82-98-3,82.0,98.0,2.0
99804,82-98-4,82.0,98.0,2.5
99805,82-98-5,82.0,98.0,3.0
99806,82-98-6,82.0,98.0,3.5
99807,82-98-7,82.0,98.0,4.0
99808,82-98-8,82.0,98.0,4.5
99809,82-98-9,82.0,98.0,5.0
99810,83-98-0,83.0,98.0,0.5
99811,83-98-1,83.0,98.0,1.0
99812,83-98-2,83.0,98.0,1.5
99813,83-98-3,83.0,98.0,2.0
99814,83-98-4,83.0,98.0,2.5
99815,83-98-5,83.0,98.0,3.0
99816,83-98-6,83.0,98.0,3.5
99817,83-98-7,83.0,98.0,4.0
99818,83-98-8,83.0,98.0,4.5
99819,83-98-9,83.0,98.0,5.0
99820,84-98-0,84.0,98.0,0.5
99821,84-98-1,84.0,98.0,1.0
99822,84-98-2,84.0,98.0,1.5
99823,84-98-3,84.0,98.0,2.0
99824,84-98-4,84.0,98.0,2.5
99825,84-98-5,84.0,98.0,3.0
99826,84-98-6,84.0,98.0,3.5
99827,84-98-7,84.0,98.0,4.0
99828,84-98-8,84.0,98.0,4.5
99829,84-98-9,84.0,98.0,5.0
99830,85-98-0,85.0,98.0,0.5
99831,85-98-1,85.0,98.0,1.0
99832,85-98-2,85.0,98.0,1.5
99833,85-98-3,85.0,98.0,2.0
99834,85-98-4,85.0,98.0,2.5
99835,85-98-5,85.0,98.0,3.0
99836,85-98-6,85.0,98.0,3.5
99837,85-98-7,85.0,98.0,4.0
99838,85-98-8,85.0,98.0,4.5
99839,85-98-9,85.0,98.0,5.0
99840,86-98-0,86.0,98.0,0.5
99841,86-98-1,86.0,98.0,1.0
99842,86-98-2,86.0,98.0,1.5
99843,86-98-3,86.0,98.0,2.0
99844,86-98-4,86.0,98.0,2.5
99845,86-98-5,86.0,98.0,3.0
99846,86-98-6,86.0,98.0,3.5
99847,86-98-7,86.0,98.0,4.0
99848,86-98-8,86.0,98.0,4.5
99849,86-98-9,86.0,98.0,5.0
99850,87-98-0,87.0,98.0,0.5
99851,87-98-1,87.0,98.0,1.0
99852,87-98-2,87.0,98.0,1.5
99853,87-98-3,87.0,98.0,2.0
99854,87-98-4,87.0,98.0,2.5
99855,87-98-5,87.0,98.0,3.0
99856,87-98-6,87.0,98.0,3.5
99857,87-98-7,87.0,98.0,4.0
99858,87-98-8,87.0,98.0,4.5
